name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats,car_age,price_per_kilometer
Tata Hexa XTA,2017,1295000,58000,Diesel,Dealer,Automatic,First Owner,19.41878335651954,2179.0,153.86,7.0,8,66688.00903869318
Renault Duster 85PS Diesel RxZ,2014,425000,69000,Diesel,Dealer,Manual,First Owner,19.41878335651954,1461.0,83.8,5.0,11,21886.026132389656
Mercedes-Benz GL-Class 350 CDI Luxury,2016,4090000,70000,Diesel,Dealer,Automatic,First Owner,19.41878335651954,2987.0,224.0,7.0,9,210620.81619170282
Hyundai Creta 1.6 SX Automatic Diesel,2015,910000,40000,Diesel,Dealer,Automatic,First Owner,19.41878335651954,1582.0,126.2,5.0,10,46861.84418935197
Mahindra Bolero 2011-2019 SLX,2011,325000,142000,Diesel,Individual,Manual,First Owner,19.41878335651954,2523.0,62.1,7.0,14,16736.372924768562
Maruti Swift VXI Deca,2016,500000,22947,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,81.8,5.0,9,25748.266038105477
Hyundai i10 Sportz,2013,300000,30000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1197.0,78.9,5.0,12,15448.959622863287
Hyundai EON D Lite Plus,2016,270000,7672,Petrol,Individual,Manual,First Owner,19.41878335651954,814.0,55.2,5.0,9,13904.063660576958
Maruti Alto LXi,2010,160000,36659,Petrol,Individual,Manual,First Owner,19.41878335651954,796.0,46.3,5.0,15,8239.445132193754
Maruti Omni E MPI STD BS IV,2016,210000,60000,Petrol,Individual,Manual,First Owner,19.41878335651954,796.0,34.2,8.0,9,10814.2717360043
Mahindra XUV500 W4,2014,850000,120000,Diesel,Individual,Manual,First Owner,19.41878335651954,2179.0,140.0,7.0,11,43772.05226477931
Mahindra XUV500 W4,2014,880000,120000,Diesel,Individual,Manual,First Owner,19.41878335651954,2179.0,140.0,7.0,11,45316.948227065644
Maruti Zen Estilo Sports,2010,150000,39000,Petrol,Individual,Manual,First Owner,19.41878335651954,1061.0,64.9,5.0,15,7724.479811431644
Mahindra TUV 300 T8 AMT,2015,775000,45000,Diesel,Individual,Automatic,First Owner,19.41878335651954,1493.0,100.0,7.0,10,39909.81235906349
Maruti Alto LXi,2009,160000,70000,Petrol,Individual,Manual,Third Owner,19.41878335651954,796.0,46.3,5.0,16,8239.445132193754
Ford Figo Diesel EXI,2012,220000,100000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1399.0,68.0,5.0,13,11329.237056766411
Hyundai i20 1.4 Asta Option,2017,670000,48000,Diesel,Individual,Manual,First Owner,19.41878335651954,1396.0,88.73,5.0,8,34502.67649106134
Hyundai i20 1.4 Sportz,2018,780000,35000,Diesel,Individual,Manual,First Owner,19.41878335651954,1396.0,88.73,5.0,7,40167.295019444544
Maruti Baleno Sigma 1.2,2017,515000,23000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,83.1,5.0,8,26520.714019248644
Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,800000,14000,Diesel,Individual,Manual,First Owner,19.41878335651954,1396.0,88.73,5.0,8,41197.22566096877
Mahindra XUV500 W8 2WD,2014,850000,60000,Diesel,Individual,Manual,First Owner,19.41878335651954,2179.0,140.0,7.0,11,43772.05226477931
Hyundai EON Era Plus,2013,200000,60000,Petrol,Individual,Manual,Second Owner,19.41878335651954,814.0,55.2,5.0,12,10299.306415242192
Skoda Fabia 1.4 TDI Ambiente,2008,140000,150000,Diesel,Individual,Manual,Third Owner,19.41878335651954,1422.0,70.0,5.0,17,7209.514490669534
Hyundai Verna 1.6 VTVT AT SX,2016,800000,80000,Petrol,Individual,Automatic,Second Owner,19.41878335651954,1591.0,121.3,5.0,9,41197.22566096877
Maruti Alto K10 2010-2014 VXI,2013,250000,35000,Petrol,Individual,Manual,First Owner,19.41878335651954,998.0,67.1,5.0,12,12874.133019052739
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2017,800000,44500,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,88.5,5.0,8,41197.22566096877
Maruti Ciaz ZDi Plus,2015,600000,60000,Diesel,Individual,Manual,Third Owner,19.41878335651954,1248.0,88.5,5.0,10,30897.919245726574
Renault Fluence Diesel E4,2012,250000,120000,Diesel,Individual,Manual,Third Owner,19.41878335651954,1461.0,78.0,5.0,13,12874.133019052739
Honda Amaze S i-DTEC,2016,500000,80000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1498.0,98.6,5.0,9,25748.266038105477
Maruti Gypsy King Soft Top MPI BSIV,2019,750000,9900,Petrol,Individual,Manual,First Owner,19.41878335651954,1298.0,80.0,8.0,6,38622.39905715822
Maruti Swift ZDi,2014,650000,68000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,74.0,5.0,11,33472.745849537125
Toyota Etios Liva G,2012,350000,40000,Petrol,Individual,Manual,Third Owner,19.41878335651954,1248.0,82.0,5.0,13,18023.786226673834
Honda BRV i-DTEC V MT,2016,950000,60000,Diesel,Individual,Manual,First Owner,19.41878335651954,1498.0,98.6,7.0,9,48921.70547240041
Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2015,580000,110000,Diesel,Individual,Manual,Second Owner,19.41878335651954,2499.0,72.4,10.0,10,29867.988604202357
Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2019,640000,10000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,81.86,5.0,6,32957.780528775016
Mahindra Scorpio VLX 2WD AT BSIII,2014,800000,80000,Diesel,Individual,Automatic,First Owner,19.41878335651954,2179.0,120.0,8.0,11,41197.22566096877
Maruti A-Star Vxi,2011,347000,30000,Petrol,Individual,Manual,First Owner,19.41878335651954,998.0,66.1,5.0,14,17869.296630445202
Mahindra XUV500 W8 2WD,2014,1000000,120000,Diesel,Individual,Manual,Third Owner,19.41878335651954,2179.0,140.0,7.0,11,51496.532076210955
Hyundai EON Sportz,2016,300000,35000,Petrol,Individual,Manual,First Owner,19.41878335651954,814.0,55.2,5.0,9,15448.959622863287
Tata Tigor 1.2 Revotron XZ,2017,493000,40000,Petrol,Individual,Manual,First Owner,19.41878335651954,1199.0,84.0,5.0,8,25387.790313572
Hyundai Grand i10 Magna,2014,370000,60000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,82.0,5.0,11,19053.716868198055
Maruti Swift Dzire ZDi,2008,250000,90000,Diesel,Individual,Manual,Fourth & Above Owner,19.41878335651954,1248.0,73.9,5.0,17,12874.133019052739
Datsun RediGO 1.0 T Option,2017,300000,20000,Petrol,Individual,Manual,First Owner,19.41878335651954,999.0,67.0,5.0,8,15448.959622863287
Renault KWID Climber 1.0 AMT,2017,450000,40000,Petrol,Individual,Automatic,First Owner,19.41878335651954,999.0,67.0,5.0,8,23173.43943429493
Ford Figo Diesel Titanium,2010,185000,124316,Diesel,Dealer,Manual,Second Owner,19.41878335651954,1399.0,68.0,5.0,15,9526.858434099027
Mahindra XUV300 W8 Option Dual Tone Diesel BSIV,2019,1225000,6544,Diesel,Individual,Manual,First Owner,19.41878335651954,1497.0,115.0,5.0,6,63083.251793358424
Toyota Innova 2.5 GX (Diesel) 8 Seater,2015,1000000,50000,Diesel,Individual,Manual,First Owner,19.41878335651954,2494.0,100.6,8.0,10,51496.532076210955
Hyundai i20 Magna 1.2,2016,600000,10000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,81.83,5.0,9,30897.919245726574
Mahindra XUV500 W7 BSIV,2018,1100000,50000,Diesel,Individual,Manual,First Owner,19.41878335651954,2179.0,152.87,7.0,7,56646.185283832056
Hyundai Grand i10 SportZ Edition,2015,360000,30000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1197.0,81.86,5.0,10,18538.751547435946
Maruti Swift Dzire VXi,2012,285000,69000,Petrol,Individual,Manual,First Owner,19.41878335651954,1298.0,85.8,5.0,13,14676.511641720122
Mahindra KUV 100 mFALCON D75 K8,2016,350000,49600,Diesel,Individual,Manual,Second Owner,19.41878335651954,1198.0,77.0,6.0,9,18023.786226673834
Hyundai i10 Era,2008,130000,30000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1086.0,68.05,5.0,17,6694.549169907425
Chevrolet Enjoy 1.3 TCDi LTZ 8,2016,500000,198000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,73.74,8.0,9,25748.266038105477
Hyundai i20 Asta (o),2010,350000,80000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,80.0,5.0,15,18023.786226673834
Maruti Baleno Delta Automatic,2019,685000,19000,Petrol,Individual,Automatic,First Owner,19.41878335651954,1197.0,83.1,5.0,6,35275.12447220451
Maruti Eeco CNG 5 Seater AC BSIV,2020,399000,5000,CNG,Individual,Manual,First Owner,19.41878335651954,1196.0,61.7,5.0,5,20547.11629840817
Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,525000,10000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,81.86,5.0,8,27035.679340010753
Maruti Ertiga BSIV VXI,2017,765000,40000,Petrol,Individual,Manual,First Owner,19.41878335651954,1373.0,91.1,7.0,8,39394.847038301385
Maruti Swift VDI,2012,450000,97000,Diesel,Individual,Manual,Third Owner,19.41878335651954,1248.0,74.0,5.0,13,23173.43943429493
Tata Estate Std,1999,78000,80000,Diesel,Individual,Manual,Third Owner,19.41878335651954,1248.0,82.0,5.0,26,4016.7295019444546
Nissan Micra Active XV,2014,390000,30000,Petrol,Individual,Manual,First Owner,19.41878335651954,1198.0,67.04,5.0,11,20083.647509722272
Maruti Ertiga SHVS ZDI Plus,2017,940000,120000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,88.5,7.0,8,48406.7401516383
Renault Duster 110PS Diesel RxZ,2013,650000,120000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1461.0,108.45,5.0,12,33472.745849537125
Ford Figo Diesel Titanium,2012,320000,103994,Diesel,Individual,Manual,Fourth & Above Owner,19.41878335651954,1399.0,68.0,5.0,13,16478.890264387508
Toyota Corolla AE,2003,145000,70000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1794.0,125.0,5.0,22,7466.997151050589
Ford Figo Aspire 1.5 TDCi Titanium,2017,670000,70000,Diesel,Individual,Manual,First Owner,19.41878335651954,1498.0,99.0,5.0,8,34502.67649106134
Maruti SX4 ZDI Leather,2011,350000,115000,Diesel,Individual,Manual,Fourth & Above Owner,19.41878335651954,1248.0,88.8,5.0,14,18023.786226673834
Tata Indica Vista Quadrajet VX,2012,285000,178000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1248.0,74.0,5.0,13,14676.511641720122
Maruti Zen Estilo LX BSIV,2011,300000,40000,Petrol,Individual,Manual,Third Owner,19.41878335651954,998.0,67.1,5.0,14,15448.959622863287
Ford Figo Diesel EXI,2011,300000,80000,Diesel,Individual,Manual,First Owner,19.41878335651954,1399.0,68.0,5.0,14,15448.959622863287
Audi Q7 3.0 TDI Quattro,2009,810000,98000,Diesel,Individual,Automatic,Fourth & Above Owner,19.41878335651954,2967.0,241.4,7.0,16,41712.19098173088
Tata Indica V2 DLS TC,2009,90000,118000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1405.0,62.0,5.0,16,4634.6878868589865
Maruti Alto LX,2004,100000,100000,Petrol,Individual,Manual,Second Owner,19.41878335651954,796.0,46.3,5.0,21,5149.653207621096
Tata Indica V2 2001-2011 DLS BSIII,2009,90000,120000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1396.0,52.8,5.0,16,4634.6878868589865
Mahindra Scorpio Gateway 2WD,2013,459999,120000,Diesel,Individual,Manual,Second Owner,19.41878335651954,2609.0,115.0,5.0,12,23688.353258524963
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009,525000,217000,Diesel,Individual,Manual,Fourth & Above Owner,19.41878335651954,2494.0,102.0,8.0,16,27035.679340010753
Maruti Wagon R AX BSIV,2011,250000,65000,Petrol,Individual,Manual,Second Owner,19.41878335651954,998.0,67.1,5.0,14,12874.133019052739
Hyundai i10 Asta,2012,300000,41000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1197.0,78.9,5.0,13,15448.959622863287
Maruti Swift ZXI ABS,2005,130000,120000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1298.0,88.2,5.0,20,6694.549169907425
Maruti Alto K10 LXI,2011,199000,70000,Petrol,Individual,Manual,Third Owner,19.41878335651954,998.0,67.1,5.0,14,10247.80988316598
Renault Duster 85PS Diesel RxL Optional,2012,545000,90000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1461.0,83.8,5.0,13,28065.609981534973
Maruti Ertiga ZDI,2014,570000,80000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1248.0,88.8,7.0,11,29353.023283440245
Honda City 2017-2020 VTEC,2006,150000,120000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1497.0,100.0,5.0,19,7724.479811431644
Maruti Alto STD,2009,114999,100000,Petrol,Individual,Manual,First Owner,19.41878335651954,796.0,46.3,5.0,16,5922.049692232184
Tata Tigor 1.2 Revotron XT,2018,450000,35000,Petrol,Individual,Manual,First Owner,19.41878335651954,1199.0,84.0,5.0,7,23173.43943429493
Renault Triber RXT BSIV,2019,600000,5000,Petrol,Individual,Manual,First Owner,19.41878335651954,999.0,72.0,7.0,6,30897.919245726574
Maruti Vitara Brezza VDi Option,2016,610000,110000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,88.5,5.0,9,31412.884566488683
Hyundai i20 1.2 Asta Option,2017,690000,20000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,81.83,5.0,8,35532.60713258556
Tata Nexon 1.2 Revotron XZ Plus,2018,790000,15000,Petrol,Individual,Manual,First Owner,19.41878335651954,1198.0,108.5,5.0,7,40682.26034020666
Maruti Alto K10 2010-2014 VXI,2014,254999,40000,Petrol,Individual,Manual,Second Owner,19.41878335651954,998.0,67.1,5.0,11,13131.564182901719
Honda Jazz 1.2 V i VTEC,2016,500000,41000,Petrol,Individual,Manual,First Owner,19.41878335651954,1199.0,88.7,5.0,9,25748.266038105477
Mahindra Bolero SLX,2011,340000,100000,Diesel,Individual,Manual,Second Owner,19.41878335651954,2523.0,63.0,7.0,14,17508.820905911725
Mahindra Bolero SLX,2007,245000,110000,Diesel,Individual,Manual,Third Owner,19.41878335651954,2523.0,63.0,7.0,18,12616.650358671684
Ford Fiesta Classic 1.4 Duratorq CLXI,2012,340000,120000,Diesel,Individual,Manual,Third Owner,19.41878335651954,1399.0,67.0,5.0,13,17508.820905911725
Maruti Wagon R LXI,2008,221000,35008,Petrol,Dealer,Manual,First Owner,19.41878335651954,998.0,67.05,5.0,17,11380.733588842622
Datsun RediGO T,2017,270000,31100,Petrol,Dealer,Manual,First Owner,19.41878335651954,799.0,53.64,5.0,8,13904.063660576958
Hyundai Xcent 1.1 CRDi Base,2014,455000,42312,Diesel,Dealer,Manual,First Owner,19.41878335651954,1120.0,71.0,5.0,11,23430.922094675985
Toyota Etios G Safety,2011,300000,72000,Petrol,Dealer,Manual,First Owner,19.41878335651954,1496.0,88.7,5.0,14,15448.959622863287
Toyota Etios Liva 1.4 GD,2014,480000,54891,Diesel,Dealer,Manual,First Owner,19.41878335651954,1364.0,67.04,5.0,11,24718.33539658126
Hyundai Verna CRDi 1.6 AT SX Plus,2018,1000000,30000,Diesel,Individual,Automatic,First Owner,19.41878335651954,1582.0,126.2,5.0,7,51496.532076210955
BMW 3 Series 320d Luxury Line Plus,2017,2600000,44000,Diesel,Dealer,Automatic,First Owner,19.41878335651954,1995.0,190.0,5.0,8,133890.9833981485
Toyota Innova Crysta 2.8 ZX AT BSIV,2017,1850000,18890,Diesel,Dealer,Automatic,First Owner,19.41878335651954,2755.0,171.5,7.0,8,95268.58434099027
Renault Koleos 2.0 Diesel,2013,1000000,75010,Diesel,Dealer,Automatic,First Owner,19.41878335651954,1995.0,148.0,5.0,12,51496.532076210955
Renault Pulse RxZ Optional,2012,245000,100000,Diesel,Dealer,Manual,First Owner,19.41878335651954,1461.0,63.1,5.0,13,12616.650358671684
Hyundai Grand i10 Magna AT,2019,625000,4337,Petrol,Dealer,Automatic,First Owner,19.41878335651954,1197.0,82.0,5.0,6,32185.33254763185
Volkswagen Polo 2015-2019 1.0 MPI Trendline,2018,560000,14495,Petrol,Dealer,Manual,First Owner,19.41878335651954,999.0,75.0,5.0,7,28838.057962678136
Mahindra XUV500 W9 BSIV,2018,1475000,24000,Diesel,Dealer,Manual,First Owner,19.41878335651954,2179.0,152.87,7.0,7,75957.38481241117
Toyota Corolla Altis Diesel D4DG,2010,425000,83585,Diesel,Dealer,Manual,First Owner,19.41878335651954,1364.0,87.2,5.0,15,21886.026132389656
Volkswagen Polo GT TSI,2014,550000,31000,Petrol,Dealer,Automatic,Second Owner,19.41878335651954,1197.0,103.6,5.0,11,28323.092641916028
Toyota Innova Crysta 2.4 GX MT BSIV,2016,1475000,100000,Diesel,Dealer,Manual,First Owner,19.41878335651954,2393.0,147.8,7.0,9,75957.38481241117
Renault Duster 85PS Diesel RxL,2017,750000,48406,Diesel,Dealer,Manual,First Owner,19.41878335651954,1461.0,83.8,5.0,8,38622.39905715822
Hyundai i20 Era 1.4 CRDi,2016,570000,56239,Diesel,Dealer,Manual,First Owner,19.41878335651954,1396.0,88.73,5.0,9,29353.023283440245
Maruti Baleno Delta 1.2,2015,585000,33243,Petrol,Dealer,Manual,First Owner,19.41878335651954,1197.0,83.1,5.0,10,30125.47126458341
Honda Jazz 1.2 S AT i VTEC,2016,600000,26000,Petrol,Dealer,Automatic,First Owner,19.41878335651954,1199.0,88.7,5.0,9,30897.919245726574
Toyota Etios GD,2012,415000,90000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,82.0,5.0,13,21371.060811627547
Hyundai i20 Active 1.2 SX with AVN,2016,530000,120000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1197.0,81.86,5.0,9,27293.162000391807
Ford Ikon 1.3 Flair,2005,150000,15858,Petrol,Individual,Manual,First Owner,19.41878335651954,1299.0,70.0,5.0,20,7724.479811431644
Maruti Alto 800 LXI,2017,310000,15000,Petrol,Individual,Manual,First Owner,19.41878335651954,796.0,47.3,5.0,8,15963.924943625398
Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2014,500000,50000,Diesel,Individual,Manual,First Owner,19.41878335651954,2499.0,72.4,9.0,11,25748.266038105477
Chevrolet Beat Diesel,2013,200000,60000,Diesel,Individual,Manual,Second Owner,19.41878335651954,936.0,57.6,5.0,12,10299.306415242192
Renault Lodgy 85PS RxE 7 Seater,2018,900000,35000,Diesel,Individual,Manual,First Owner,19.41878335651954,1461.0,83.8,7.0,7,46346.87886858986
Ambassador CLASSIC 1500 DSL AC,2000,75000,90000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1489.0,35.5,5.0,25,3862.239905715822
Maruti Swift LXI Optional-O,2015,400000,50000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,83.11,5.0,10,20598.612830484384
Honda Mobilio RS i DTEC,2015,650000,110000,Diesel,Individual,Manual,First Owner,19.41878335651954,1498.0,98.6,7.0,10,33472.745849537125
Maruti Swift VDI,2015,480000,87847,Diesel,Dealer,Manual,First Owner,19.41878335651954,1248.0,74.0,5.0,10,24718.33539658126
Maruti Alto LXi,2009,140000,35000,Petrol,Individual,Manual,First Owner,19.41878335651954,796.0,46.3,5.0,16,7209.514490669534
Maruti Swift VXI 2018,2018,550000,5000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,81.8,5.0,7,28323.092641916028
Maruti Wagon R AMT VXI,2017,380000,29000,Petrol,Individual,Automatic,First Owner,19.41878335651954,998.0,67.0,5.0,8,19568.682188960163
Tata Indigo CS LS (TDI) BS-III,2016,440000,20000,Diesel,Individual,Manual,First Owner,19.41878335651954,1405.0,69.01,5.0,9,22658.474113532822
Maruti Swift Dzire VXI 1.2,2018,630000,15000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,81.8,5.0,7,32442.815208012904
Renault KWID RXL,2017,250000,40000,Petrol,Individual,Manual,First Owner,19.41878335651954,799.0,53.3,5.0,8,12874.133019052739
Maruti Alto LX,2009,120000,17000,Petrol,Individual,Manual,First Owner,19.41878335651954,796.0,46.3,5.0,16,6179.583849145315
Tata Manza Aura Quadrajet BS IV,2012,287000,120000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,88.8,5.0,13,14779.504705872545
Maruti Baleno Delta 1.2,2016,550000,45000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,83.1,5.0,9,28323.092641916028
Mahindra Scorpio 1.99 S10 4WD,2016,950000,60000,Diesel,Individual,Manual,Third Owner,19.41878335651954,1997.0,120.0,7.0,9,48921.70547240041
Tata Harrier XZ Dark Edition BSIV,2019,1630000,25000,Diesel,Individual,Manual,First Owner,19.41878335651954,1956.0,138.1,5.0,6,83939.34728422386
Ford Fiesta 1.5 TDCi Trend,2015,501000,80000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1498.0,89.75,5.0,10,25799.76257018169
Mahindra Bolero 2011-2019 ZLX BSIII,2014,550000,70000,Diesel,Individual,Manual,First Owner,19.41878335651954,2523.0,62.1,7.0,11,28323.092641916028
Maruti Alto 800 LXI,2016,300000,25000,Petrol,Individual,Manual,First Owner,19.41878335651954,796.0,47.3,5.0,9,15448.959622863287
Maruti Wagon R VXI BS IV,2015,300000,50000,Petrol,Individual,Manual,Third Owner,19.41878335651954,998.0,67.04,5.0,10,15448.959622863287
Toyota Etios Liva GD,2012,280000,100000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1248.0,82.0,5.0,13,14419.028981339068
Chevrolet Sail 1.2 LS ABS,2016,550000,15000,Petrol,Individual,Manual,First Owner,19.41878335651954,1199.0,82.4,5.0,9,28323.092641916028
Mahindra XUV500 W8 2WD,2012,700000,100000,Diesel,Individual,Manual,Second Owner,19.41878335651954,2179.0,140.0,7.0,13,36047.57245334767
Tata Indigo CS eGLX BS IV,2011,181000,70000,Petrol,Individual,Manual,First Owner,19.41878335651954,1193.0,64.1,5.0,14,9320.872305794182
Mahindra Scorpio VLS AT 2.2 mHAWK,2009,365000,110000,Diesel,Individual,Automatic,Second Owner,19.41878335651954,2179.0,120.0,8.0,16,18796.234207817
Hyundai Santro Xing XO eRLX Euro II,2006,150000,9558,Petrol,Individual,Manual,First Owner,19.41878335651954,1248.0,82.0,5.0,19,7724.479811431644
